custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
t_136,131.52691,32.40893,641,FALSE,26.03380328,0.171485175
t_137,131.16758,32.40893,776,FALSE,12.3629869,0.138917357
t_138,131.43708,32.40893,641,FALSE,26.03380328,0.171485175
t_139,131.25741,32.40893,776,FALSE,12.3629869,0.138917357
t_140,131.34724,32.40893,641,FALSE,26.03380328,0.171485175
t_141,131.16758,32.48474,776,FALSE,12.3629869,0.138917357
t_142,131.25741,32.48474,776,FALSE,12.3629869,0.138917357
t_143,131.43708,32.48474,641,FALSE,26.03380328,0.171485175
t_144,131.52691,32.48474,641,FALSE,26.03380328,0.171485175
t_145,131.61674,32.40893,208,FALSE,358.4013521,0.592759241
t_146,131.70657,32.40893,600,FALSE,33.08965542,0.184442691
t_147,131.70657,32.48474,641,FALSE,26.03380328,0.171485175
t_148,131.61674,32.48474,641,FALSE,26.03380328,0.171485175
t_149,131.07775,32.40893,776,FALSE,12.3629869,0.138917357
t_150,130.98792,32.40893,776,FALSE,12.3629869,0.138917357
t_151,130.89809,32.40893,776,FALSE,12.3629869,0.138917357
t_152,130.71842,32.40893,776,FALSE,12.3629869,0.138917357
t_153,130.98792,32.48474,776,FALSE,12.3629869,0.138917357
t_154,130.89809,32.48474,776,FALSE,12.3629869,0.138917357
t_155,130.80826,32.48474,776,FALSE,12.3629869,0.138917357
t_156,130.71842,32.48474,776,FALSE,12.3629869,0.138917357
t_157,131.07775,32.48474,776,FALSE,12.3629869,0.138917357
t_158,130.80826,32.56048,776,FALSE,12.3629869,0.138917357
t_159,131.34724,32.48474,776,FALSE,12.3629869,0.138917357
t_160,131.34724,32.56048,776,FALSE,12.3629869,0.138917357
t_161,131.52691,32.56048,406,FALSE,110.0417572,0.283653691
t_162,131.16758,32.56048,776,FALSE,12.3629869,0.138917357
t_163,131.25741,32.56048,776,FALSE,12.3629869,0.138917357
t_164,131.43708,32.56048,776,FALSE,12.3629869,0.138917357
t_165,131.16758,32.63616,406,FALSE,110.0417572,0.283653691
t_166,131.43708,32.63616,776,FALSE,12.3629869,0.138917357
t_167,131.52691,32.63616,776,FALSE,12.3629869,0.138917357
t_168,131.25741,32.63616,776,FALSE,12.3629869,0.138917357
t_169,132.73963,32.82508,466,FALSE,75.2582782,0.243681662
t_170,132.73963,32.86282,393,FALSE,119.5015271,0.294010972
t_171,133.00913,32.71178,600,FALSE,33.08965542,0.184442691
t_172,132.96421,32.74956,455,FALSE,80.66560704,0.250181717
t_173,133.00913,32.74956,641,FALSE,26.03380328,0.171485175
t_174,132.9193,32.74956,600,FALSE,33.08965542,0.184442691
t_175,132.96421,32.78733,404,FALSE,111.4473412,0.285201539
t_176,133.00913,32.78733,600,FALSE,33.08965542,0.184442691
t_177,132.9193,32.78733,641,FALSE,26.03380328,0.171485175
t_178,132.9193,32.82508,641,FALSE,26.03380328,0.171485175
t_179,132.96421,32.82508,600,FALSE,33.08965542,0.184442691
t_180,133.00913,32.82508,600,FALSE,33.08965542,0.184442691
t_181,132.9193,32.86282,641,FALSE,26.03380328,0.171485175
t_182,133.05404,32.82508,600,FALSE,33.08965542,0.184442691
t_183,133.05404,32.86282,600,FALSE,33.08965542,0.184442691
t_184,133.09896,32.90054,600,FALSE,33.08965542,0.184442691
t_185,133.05404,32.90054,600,FALSE,33.08965542,0.184442691
t_186,133.00913,32.86282,600,FALSE,33.08965542,0.184442691
t_187,132.96421,32.86282,641,FALSE,26.03380328,0.171485175
t_188,132.96421,32.90054,641,FALSE,26.03380328,0.171485175
t_189,133.00913,32.90054,600,FALSE,33.08965542,0.184442691
t_190,132.9193,32.90054,641,FALSE,26.03380328,0.171485175
t_191,132.9193,32.93824,641,FALSE,26.03380328,0.171485175
t_192,133.00913,32.93824,600,FALSE,33.08965542,0.184442691
t_193,132.96421,32.93824,418,FALSE,101.9719269,0.274693173
t_194,133.00913,32.97593,600,FALSE,33.08965542,0.184442691
t_195,132.9193,32.97593,251,FALSE,284.2711688,0.48188531
